 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12,S13,S23,E11,E22,E12,E33,E13,E23,SMISES
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.3707614066E-01   0.1124038897E+00   0.1970206269E-04  -0.3140630576E-04   0.0000000000E+00   0.0000000000E+00   0.4816593815E-01   0.5287046730E-02   0.0000000000E+00  -0.5394301355E-02   0.0000000000E+00   0.0000000000E+00   0.4657982413E-03  -0.9162734716E-04  -0.1402518352E-03  -0.1603589546E-03   0.0000000000E+00   0.0000000000E+00   0.4665427378E-01
   0.1952369179E-01   0.9804646504E-01   0.1465939347E-04  -0.3206156463E-04   0.0000000000E+00   0.0000000000E+00   0.6401117814E-01   0.5987586262E-02   0.0000000000E+00  -0.7419193661E-02   0.0000000000E+00   0.0000000000E+00   0.6221490226E-03  -0.1321576718E-03  -0.1928990352E-03  -0.2099962932E-03   0.0000000000E+00   0.0000000000E+00   0.6255538690E-01
   0.3829754064E-01   0.9235879759E-01   0.2919803910E-04  -0.2915430520E-04   0.0000000000E+00   0.0000000000E+00   0.5875353576E-01   0.8884685428E-02   0.0000000000E+00  -0.1567897087E-01   0.0000000000E+00   0.0000000000E+00   0.5608813014E-03  -0.8741375302E-04  -0.4076532427E-03  -0.2029146636E-03   0.0000000000E+00   0.0000000000E+00   0.6084444056E-01
   0.1069363225E+00   0.2330920520E+00   0.2648151673E-04  -0.2874700245E-04   0.0000000000E+00   0.0000000000E+00   0.2865276743E-01  -0.1869266295E-03   0.0000000000E+00   0.1449897914E-02   0.0000000000E+00   0.0000000000E+00   0.2870884542E-03  -0.8782756859E-04   0.3769734576E-04  -0.8539752240E-04   0.0000000000E+00   0.0000000000E+00   0.2886662657E-01
   0.9724342808E-01   0.2499681110E+00   0.2120417979E-04  -0.3188904737E-04   0.0000000000E+00   0.0000000000E+00   0.2737170122E-01  -0.4591512791E-04   0.0000000000E+00   0.7112164986E-03   0.0000000000E+00   0.0000000000E+00   0.2738547576E-03  -0.8257425494E-04   0.1849162896E-04  -0.8197735828E-04   0.0000000000E+00   0.0000000000E+00   0.2740351222E-01
   0.8739019280E-01   0.2329939045E+00   0.2102649867E-04  -0.3221245268E-04   0.0000000000E+00   0.0000000000E+00   0.2720333764E-01  -0.1025391827E-03   0.0000000000E+00   0.1666210721E-02   0.0000000000E+00   0.0000000000E+00   0.2723409940E-03  -0.8263540475E-04   0.4332147876E-04  -0.8130239538E-04   0.0000000000E+00   0.0000000000E+00   0.2742018987E-01
   0.8879027710E-01   0.7379202717E-01   0.5509899626E-04  -0.1431083189E-04   0.0000000000E+00   0.0000000000E+00   0.1710303315E-01  -0.2217435301E-02   0.0000000000E+00  -0.6618853542E-02   0.0000000000E+00   0.0000000000E+00   0.1776826374E-03  -0.7348345246E-04  -0.1720901921E-03  -0.4465679355E-04   0.0000000000E+00   0.0000000000E+00   0.2164812991E-01
   0.7333685892E-01   0.8912453068E-01   0.4382121659E-04  -0.2026541942E-04   0.0000000000E+00   0.0000000000E+00   0.2737292890E-01   0.1148577260E-02   0.0000000000E+00  -0.8399529439E-02   0.0000000000E+00   0.0000000000E+00   0.2702835572E-03  -0.7063301410E-04  -0.2183877654E-03  -0.8556451848E-04   0.0000000000E+00   0.0000000000E+00   0.3093215663E-01
   0.7076488249E-01   0.7068996132E-01   0.5420108989E-04  -0.2072007516E-04   0.0000000000E+00   0.0000000000E+00   0.1709720599E-01   0.5315459985E-02   0.0000000000E+00  -0.9301857400E-02   0.0000000000E+00   0.0000000000E+00   0.1550256799E-03   0.1862981891E-05  -0.2418482924E-03  -0.6723799791E-04   0.0000000000E+00   0.0000000000E+00   0.2115307576E-01
   0.1653175131E+00   0.2330875676E+00   0.4413006331E-04  -0.1934342566E-04   0.0000000000E+00   0.0000000000E+00   0.3116008989E-01  -0.2185421786E-03   0.0000000000E+00   0.3705746131E-03   0.0000000000E+00   0.0000000000E+00   0.3122565255E-03  -0.9566569146E-04   0.9634939942E-05  -0.9282464314E-04   0.0000000000E+00   0.0000000000E+00   0.3127718871E-01
