 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12,S13,S23,E11,E22,E12,E33,E13,E23,SMISES
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.3707585061E-01   0.1124024661E+00   0.1941201151E-04  -0.3282987469E-04   0.0000000000E+00   0.0000000000E+00   0.5269879183E-01   0.5570588808E-02   0.1748081419E-01  -0.6010487336E-02   0.0000000000E+00   0.0000000000E+00   0.4578337093E-03  -0.1548329300E-03  -0.7813633536E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.4360938593E-01
   0.1952372141E-01   0.9804619608E-01   0.1468901177E-04  -0.3233051595E-04   0.0000000000E+00   0.0000000000E+00   0.7058312759E-01   0.7277489746E-02   0.2335818520E-01  -0.8176195341E-02   0.0000000000E+00   0.0000000000E+00   0.6139242510E-03  -0.2090490409E-03  -0.1062905394E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.5866777490E-01
   0.3829743100E-01   0.9235870962E-01   0.2908839679E-04  -0.2924228052E-04   0.0000000000E+00   0.0000000000E+00   0.6546352299E-01   0.1131332338E-01   0.2303305391E-01  -0.1681969127E-01   0.0000000000E+00   0.0000000000E+00   0.5515960981E-03  -0.1523564969E-03  -0.2186559866E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.5691055933E-01
   0.1069362848E+00   0.2330856341E+00   0.2644377234E-04  -0.3516485853E-04   0.0000000000E+00   0.0000000000E+00   0.3148086920E-01  -0.2069444277E-03   0.9382177432E-02   0.1605257006E-02   0.0000000000E+00   0.0000000000E+00   0.2872829930E-03  -0.1246585842E-03   0.2086834108E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2829409512E-01
   0.9724341642E-01   0.2499610736E+00   0.2119252365E-04  -0.3892640651E-04   0.0000000000E+00   0.0000000000E+00   0.3004955504E-01  -0.8055992593E-04   0.8990698534E-02   0.7623797148E-03   0.0000000000E+00   0.0000000000E+00   0.2737651346E-03  -0.1179263600E-03   0.9910936292E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2678242410E-01
   0.8739015184E-01   0.2329874499E+00   0.2098553643E-04  -0.3866714709E-04   0.0000000000E+00   0.0000000000E+00   0.2989501120E-01  -0.9687291621E-04   0.8939441485E-02   0.1838818474E-02   0.0000000000E+00   0.0000000000E+00   0.2724224063E-03  -0.1174720872E-03   0.2390464016E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2685220681E-01
   0.8879015353E-01   0.7379175206E-01   0.5497542748E-04  -0.1458594200E-04   0.0000000000E+00   0.0000000000E+00   0.1904202982E-01  -0.2523486243E-02   0.4955563073E-02  -0.7261753272E-02   0.0000000000E+00   0.0000000000E+00   0.1831240677E-03  -0.9722764110E-04  -0.9440279253E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2284115225E-01
   0.7333659444E-01   0.8912394687E-01   0.4355673570E-04  -0.2084923025E-04   0.0000000000E+00   0.0000000000E+00   0.3004351980E-01   0.9478414075E-03   0.9297408361E-02  -0.9105454869E-02   0.0000000000E+00   0.0000000000E+00   0.2696994487E-03  -0.1085443704E-03  -0.1183709133E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3077416901E-01
   0.7076475256E-01   0.7068998908E-01   0.5407115790E-04  -0.2069231709E-04   0.0000000000E+00   0.0000000000E+00   0.1928168041E-01   0.6039351510E-02   0.7596309575E-02  -0.1016869243E-01   0.0000000000E+00   0.0000000000E+00   0.1519098208E-03  -0.2024045485E-04  -0.1321930015E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2065342187E-01
   0.1653174955E+00   0.2330812419E+00   0.4411246148E-04  -0.2566909036E-04   0.0000000000E+00   0.0000000000E+00   0.3424261637E-01  -0.2717394330E-03   0.1019126308E-01   0.4217632903E-03   0.0000000000E+00   0.0000000000E+00   0.3126675928E-03  -0.1360190327E-03   0.5482922774E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3066169356E-01
   0.1555943611E+00   0.2499706545E+00   0.3880011876E-04  -0.2934553547E-04   0.0000000000E+00   0.0000000000E+00   0.3537236954E-01  -0.4664173315E-04   0.1059771834E-01   0.2716030394E-03   0.0000000000E+00   0.0000000000E+00   0.3220704656E-03  -0.1383766810E-03   0.3530839512E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3147726391E-01
   0.1458642770E+00   0.2330899002E+00   0.3807095796E-04  -0.2851478869E-04   0.0000000000E+00   0.0000000000E+00   0.3371558368E-01  -0.2950287661E-03   0.1002616648E-01   0.8314729958E-03   0.0000000000E+00   0.0000000000E+00   0.3079624237E-03  -0.1341755381E-03   0.1080914895E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3023951721E-01
   0.1018805320E+00   0.5682393309E-01   0.6457102540E-04  -0.9188814991E-05   0.0000000000E+00   0.0000000000E+00   0.1095177409E-01  -0.5996718575E-02   0.1486516655E-02  -0.5446018307E-02   0.0000000000E+00   0.0000000000E+00   0.1230483467E-03  -0.9728205799E-04  -0.7079823799E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1747023717E-01
   0.8321041350E-01   0.5554157154E-01   0.6345400012E-04  -0.1545215750E-04   0.0000000000E+00   0.0000000000E+00   0.5530019881E-02  -0.5007858815E-02   0.1566483199E-03  -0.2500244717E-02   0.0000000000E+00   0.0000000000E+00   0.6985383030E-04  -0.6713859275E-04  -0.3250318132E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1094272680E-01
   0.9815336692E-01   0.1950423300E-01   0.7484032045E-04  -0.4799400208E-05   0.0000000000E+00   0.0000000000E+00  -0.1253079428E-02  -0.1940601075E-01  -0.6197727054E-02   0.7426882352E-03   0.0000000000E+00   0.0000000000E+00   0.6428041913E-04  -0.1717076881E-03   0.9654947058E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1647418831E-01
   0.1000752398E+00   0.0000000000E+00   0.7523880562E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1957212600E-02  -0.3629254404E-01  -0.1030059943E-01  -0.1225041625E-02   0.0000000000E+00   0.0000000000E+00   0.1593515564E-03  -0.3378952799E-03  -0.1592554113E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3348573712E-01
   0.1209108328E+00   0.0000000000E+00   0.7750281467E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00  -0.9167465092E-03  -0.1539709981E-01  -0.4894153894E-02   0.2116473718E-03   0.0000000000E+00   0.0000000000E+00   0.5170629601E-04  -0.1365382968E-03   0.2751415834E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1343369682E-01
   0.1555790609E+00   0.2161704170E+00   0.4318394341E-04  -0.2474904393E-04   0.0000000000E+00   0.0000000000E+00   0.3322397680E-01  -0.7741591685E-03   0.9734945289E-02   0.9915267923E-03   0.0000000000E+00   0.0000000000E+00   0.3053574096E-03  -0.1366183579E-03   0.1288984830E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3019564000E-01
   0.1750413902E+00   0.2161567854E+00   0.4912721475E-04  -0.2210861187E-04   0.0000000000E+00   0.0000000000E+00   0.3323757866E-01  -0.6470608772E-03   0.9777155334E-02   0.3202386722E-03   0.0000000000E+00   0.0000000000E+00   0.3049855032E-03  -0.1355148107E-03   0.4163102738E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3006383123E-01
   0.1752219784E-01   0.2244893388E+00   0.4126342857E-05  -0.4690115214E-04   0.0000000000E+00   0.0000000000E+00   0.2704582680E-01   0.8272336218E-03   0.8361918126E-02   0.7370494146E-03   0.0000000000E+00   0.0000000000E+00   0.2428908127E-03  -0.9795089856E-04   0.9581642390E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2345484683E-01
   0.0000000000E+00   0.2312019693E+00   0.0000000000E+00  -0.4803372350E-04   0.0000000000E+00   0.0000000000E+00   0.2362667542E-01   0.6697529840E-03   0.7288928522E-02   0.1704090418E-03   0.0000000000E+00   0.0000000000E+00   0.2123907097E-03  -0.8604928199E-04   0.2215317544E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2048455167E-01
   0.0000000000E+00   0.2124537276E+00   0.0000000000E+00  -0.4627835925E-04   0.0000000000E+00   0.0000000000E+00   0.2823333251E-01   0.1596538116E-02   0.8948961188E-02   0.8480308920E-03   0.0000000000E+00   0.0000000000E+00   0.2506968272E-03  -0.9558149994E-04   0.1102440160E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2386365079E-01
   0.0000000000E+00   0.1187128590E+00   0.0000000000E+00  -0.3714004802E-04   0.0000000000E+00   0.0000000000E+00   0.6696620664E-01   0.7023715092E-02   0.2219697652E-01  -0.1912841950E-02   0.0000000000E+00   0.0000000000E+00   0.5819999915E-03  -0.1972523985E-03  -0.2486694536E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.5447558974E-01
   0.0000000000E+00   0.9996850138E-01   0.0000000000E+00  -0.3149962457E-04   0.0000000000E+00   0.0000000000E+00   0.9922800295E-01  -0.1264318748E-02   0.2938910526E-01  -0.5107556294E-03   0.0000000000E+00   0.0000000000E+00   0.9079056700E-03  -0.3984945121E-03  -0.6639823182E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.8838820868E-01
   0.1824452368E-01   0.1245353146E+00   0.8175276058E-05  -0.3684340132E-04   0.0000000000E+00   0.0000000000E+00   0.4882685418E-01   0.6923894184E-02   0.1672522451E-01  -0.2026836092E-02   0.0000000000E+00   0.0000000000E+00   0.4173211857E-03  -0.1274172942E-03  -0.2634886920E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3826330092E-01
   0.5561651183E-01   0.1017741163E+00   0.3139192580E-04  -0.2726465151E-04   0.0000000000E+00   0.0000000000E+00   0.4121014238E-01   0.2424943622E-02   0.1309052580E-01  -0.8722848383E-02   0.0000000000E+00   0.0000000000E+00   0.3655550155E-03  -0.1386525683E-03  -0.1133970290E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3809960650E-01
   0.5559950941E-01   0.8312154650E-01   0.4248571004E-04  -0.2541299733E-04   0.0000000000E+00   0.0000000000E+00   0.4083578801E-01   0.1164470838E-01   0.1574414892E-01  -0.1687276327E-01   0.0000000000E+00   0.0000000000E+00   0.3261913082E-03  -0.5329272698E-04  -0.2193459226E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3899340910E-01
   0.3652413570E-01   0.2153712134E+00   0.9197800863E-05  -0.4450264583E-04   0.0000000000E+00   0.0000000000E+00   0.2863918551E-01   0.1018790195E-02   0.8897392711E-02   0.2312495899E-02   0.0000000000E+00   0.0000000000E+00   0.2566433064E-03  -0.1024218327E-03   0.3006244668E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2496836276E-01
   0.5762512503E-01   0.2158434399E+00   0.1468032773E-04  -0.4170714757E-04   0.0000000000E+00   0.0000000000E+00   0.2944689208E-01   0.3081367815E-03   0.8926508659E-02   0.3000328936E-02   0.0000000000E+00   0.0000000000E+00   0.2667649845E-03  -0.1120388344E-03   0.3900427616E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2642654984E-01
   0.4852931062E-01   0.2330418772E+00   0.1102542486E-04  -0.4482782298E-04   0.0000000000E+00   0.0000000000E+00   0.2680375409E-01   0.4429759241E-03   0.8174019005E-02   0.1769688365E-02   0.0000000000E+00   0.0000000000E+00   0.2421865561E-03  -0.1005035601E-03   0.2300594875E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2368973169E-01
   0.1744749234E-01   0.1456156426E+00   0.6212139837E-05  -0.3933338926E-04   0.0000000000E+00   0.0000000000E+00   0.4207457918E-01   0.6505134950E-02   0.1457391424E-01   0.9746448833E-03   0.0000000000E+00   0.0000000000E+00   0.3575086442E-03  -0.1048941308E-03   0.1267038348E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3235331340E-01
   0.0000000000E+00   0.1562088474E+00   0.0000000000E+00  -0.4115263408E-04   0.0000000000E+00   0.0000000000E+00   0.3942408612E-01   0.7348759800E-02   0.1403185378E-01   0.1025628712E-02   0.0000000000E+00   0.0000000000E+00   0.3300990205E-03  -0.8688022170E-04   0.1333317326E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2943385113E-01
   0.0000000000E+00   0.1374605527E+00   0.0000000000E+00  -0.3945028195E-04   0.0000000000E+00   0.0000000000E+00   0.4676460976E-01   0.9509173293E-02   0.1688213492E-01   0.2626672592E-02   0.0000000000E+00   0.0000000000E+00   0.3884721730E-03  -0.9584850111E-04   0.3414674370E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3416928444E-01
   0.3594364495E-01   0.1343222230E+00   0.1409175419E-04  -0.3588499247E-04   0.0000000000E+00   0.0000000000E+00   0.4514841253E-01   0.6324586543E-02   0.1544189972E-01   0.8116149362E-03   0.0000000000E+00   0.0000000000E+00   0.3861846665E-03  -0.1185250713E-03   0.1055099417E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3516851197E-01
   0.3216470377E-01   0.2345317684E+00   0.7092667677E-05  -0.4679655008E-04   0.0000000000E+00   0.0000000000E+00   0.2456911573E-01   0.1616737917E-03   0.7419236856E-02   0.1292341423E-02   0.0000000000E+00   0.0000000000E+00   0.2229484253E-03  -0.9434831983E-04   0.1680043850E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2181021816E-01
   0.1944808278E-01   0.2499508407E+00   0.3637683758E-05  -0.4915930531E-04   0.0000000000E+00   0.0000000000E+00   0.2215435848E-01   0.2016825898E-03   0.6706812322E-02   0.3561878549E-03   0.0000000000E+00   0.0000000000E+00   0.2008181001E-03  -0.8456668651E-04   0.4630442113E-05   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1956953271E-01
   0.1289772280E+00   0.2146500577E-01   0.7610399698E-04  -0.1517634148E-05   0.0000000000E+00   0.0000000000E+00   0.2477570715E-02  -0.6063109756E-02  -0.1075661712E-02  -0.2367873350E-02   0.0000000000E+00   0.0000000000E+00   0.4619202156E-04  -0.6483682457E-04  -0.3078235355E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.8720838828E-02
   0.3292638861E+00   0.0000000000E+00   0.9720509032E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1674737950E-01   0.4695465414E-02   0.6432853474E-02  -0.6773013602E-04   0.0000000000E+00   0.0000000000E+00   0.1340888383E-03  -0.2258604478E-04  -0.8804917683E-06   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1128407267E-01
   0.3500999940E+00   0.0000000000E+00   0.1000000000E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1663076383E-01   0.4667452487E-02   0.6389464894E-02   0.3229563233E-04   0.0000000000E+00   0.0000000000E+00   0.1331368861E-03  -0.2238616130E-04   0.4198432203E-06   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1120183931E-01
   0.3500999940E+00   0.1923033306E-01   0.1000000000E-03  -0.4368373714E-06   0.0000000000E+00   0.0000000000E+00   0.1698678077E-01   0.4697213436E-02   0.6505198260E-02   0.3138871359E-05   0.0000000000E+00   0.0000000000E+00   0.1362605726E-03  -0.2350380272E-04   0.4080532766E-07   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1149295895E-01
